Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,EvapoBHPotencial,EvapoBHReal,InsolacaoTotal,NumDiasPrecipitacao,PressaoMedia,TempMaximaMedia,TempMinimaMedia,UmidadeRelativaMedia
83669,30/04/2009,0,0,0.388889,3,81.283248,80.256139,250.6,6,944.401111,29.37,16.343333,70925
83669,31/05/2009,0,0,0.430108,3,64.892006,64.477383,250,8,945.62043,27.712903,14.551613,75.080645
83669,30/06/2009,0,0,0.366667,3,37.665127,37.665127,153.7,7,947.402222,24.946667,10.556667,74.841667
83669,31/07/2009,0,0,0.441481,5,59.252427,54.117852,227.6,3,946.602151,27.706452,13.187097,70.008065
83669,31/08/2009,0,0,0.688172,4,69.77002,69.77002,228.8,6,946.649462,28.254839,14.045161,59.346774
83669,30/09/2009,0,0,0.477778,3,90.542355,90.542355,188.6,12,944.703333,30.066667,17.143333,69.441667
83669,31/10/2009,0,0,0.666667,3,109.554516,109.554516,211.6,8,942.311828,30.941935,17.722581,68.25
83669,30/11/2009,0,0,0.366667,3,129.973618,129.973618,166.3,17,941.108889,32.56,19.833333,73.583333
83669,31/12/2009,0,0,0.55914,3,125.300245,125.300245,121.1,22,941.355914,30.396774,19.732258,77.08871
83669,31/01/2010,0,0,0.311828,3,127.968318,127.968318,121.5,18,942.951087,31.180645,19.480645,76.951613
83669,28/02/2010,0,0,0.47619,5,117.217059,102.776727,186.9,11,943.065476,32.785714,19,70.258929
83669,31/03/2010,0,0,0.473118,3,115.717094,105.370765,231.7,14,942.065591,31.864516,18.058065,73.701613
83669,30/04/2010,0,0,0.766667,3,80.374013,58.969012,231.6,6,944.997778,29.766667,14.883333,68.233333
83669,31/05/2010,0,0,0.55914,3,57.981771,31.790539,248.9,4,945.158065,27.796774,11.364516,66.112903
83669,30/06/2010,0,0,0.622222,3,45.383013,35.114288,258.4,2,948.23,27.51,9.22,62.433333
83669,31/07/2010,0,0,0.741935,5,63.834551,28.431864,290.1,3,948.34086,29.058065,11.877419,55.879032
83669,31/08/2010,0,0,0.892473,5,64.85745,6.130618,302.4,0,947.415054,30.5,9.493548,44.443548
83669,30/09/2010,0,0,0.855556,5,90.542355,90.542355,214.6,10,944.721111,31.306667,14.156667,54.766667
83669,31/10/2010,0,0,0.602151,5,97.426939,86.924252,219.2,10,942.468817,31.016129,14.003226,62.225806
83669,30/11/2010,0,0,0.544444,3,106.068235,106.068235,200.3,15,940.47,31.216667,15.68,68.358333
83669,31/12/2010,0,0,0.344086,2,135.683942,135.683942,198.1,20,939.210753,32.322581,19.164516,74.233871
83669,31/01/2011,0,0,0.344086,3,122.914402,122.914402,141.5,20,940.449462,31.174194,19.096774,79.5
83669,28/02/2011,0,0,0.345238,5,111.56092,111.56092,158.5,14,942.305952,32.289286,18.435714,73.946429
83669,31/03/2011,0,0,0.387097,3,101.147158,101.147158,114.3,19,941.989247,28.7,18.296774,81.096774
83669,30/04/2011,0,0,0.355556,3,84.759322,84.759322,211.4,8,944.371111,29.846667,15.253333,74.166667
83669,31/05/2011,0,0,0.483871,4,56.214999,48.332827,259.6,2,946.058065,27.787097,10.896774,67.120968
83669,30/06/2011,0,0,0.488889,5,40.249627,40.249627,246.1,2,946.556667,26.48,8.246667,68.216667
83669,31/07/2011,0,0,0.569892,4,56.750301,30.06201,249.6,0,946.697849,28.822581,10.177419,61.120968
83669,31/08/2011,0,0,0.602151,5,73.762337,39.580496,253.3,3,945.807527,30.448387,12.190323,55.951613
83669,30/09/2011,0,0,0.977778,5,92.316261,20.670317,261.5,3,946.202222,32.483333,12.713333,46.083333
83669,31/10/2011,0,0,0.666667,3,102.617992,102.617992,176.9,10,942.403226,30.332258,15.916129,64.798387
83669,30/11/2011,0,0,0.711111,5,103.615838,103.615838,219.8,10,942.034444,30.503333,15.066667,63.633333
83669,31/12/2011,0,0,0.333333,3,116.416536,116.416536,210.4,18,940.82043,31.325806,16.351613,73.096774
83669,31/01/2012,0,0,0.376344,3,100.273581,100.273581,133.8,23,942.311828,29.345161,16.06129,79.072581
83669,29/02/2012,0,0,0.321839,2,117.762942,105.54525,228.4,12,942.817241,32.606897,17.124138,68.043103
83669,31/03/2012,0,0,0.388172,2,111.905127,76.108144,239.7,9,943.515054,31.787097,16.4,67.975806
83669,30/04/2012,0,0,0.411111,2,92.321866,64.591928,194.7,7,943.515556,31.033333,15.113333,69.458333
83669,31/05/2012,0,0,0.569892,3,57.61528,57.61528,237.5,8,946.828261,26.425806,11.23871,70.387097
83669,30/06/2012,0,0,0.377778,3,93.474129,92.776885,179.4,7,946.968889,26.206667,,75.922414
83669,31/07/2012,0,0,0.397849,3,97.643291,58.319908,275.9,4,947.347312,27.474194,,64.072581
83669,31/08/2012,0,9,1.053763,5,101.749053,19.182174,314.7,0,949.509677,29.064516,,49.645161
83669,30/09/2012,0,0,0.855556,5,103.915007,39.841081,246.6,4,946.087778,32.123333,,51775
83669,31/10/2012,0,0,0.623656,5,113.021108,70.543758,244.3,5,942.563441,34.63871,,53.008065
83669,30/11/2012,0,0,0.6,3,114.059546,114.059546,211.5,10,940.802222,31.703333,,67
83669,31/12/2012,0,0,0.387097,3,120.135533,120.135533,172.1,18,941.569892,32.632258,,72.395161
83669,31/01/2013,0,0,0.741935,3,119.02554,119.02554,150.6,20,942.13871,30.874194,,75.596774
83669,28/02/2013,0,0,0.285714,2,103.764736,103.764736,159.9,17,942.934524,31.814286,,76.491071
83669,31/03/2013,0,0,0.516129,3,109.811848,109.628822,168.1,14,943.344086,30.380645,,75.145161
83669,30/04/2013,0,0,0.577778,3,100.609991,78.014747,193.2,8,944.935556,28.573333,,72875
83669,31/05/2013,0,0,0.44086,3,99.170767,94.269011,233.1,,945.681522,28.148387,,69.395161
83669,30/06/2013,0,0,0.244444,2,93.498501,48.794723,192.3,,946.575556,27.206667,,76.516667
83669,31/07/2013,0,0,0.602151,5,97.554719,36.769281,256.3,,948.23871,26.735484,,68.427419
83669,31/08/2013,0,0,0.731183,4,101.584396,9.209096,276.1,,946.822581,29.448387,,53.887097
83669,30/09/2013,0,0,0.8,3,103.730424,70.76077,234.6,,945.5,30.736667,,55.716667
83669,31/10/2013,0,0,0.827957,3,112.841063,112.841063,207.4,,943.915054,30.277419,,65.104839
83669,30/11/2013,0,0,0.533333,2,113.938317,113.938317,182.5,,942.05,30.486667,,69.341667
83669,31/12/2013,0,0,0.451613,3,120.112281,120.112281,196.7,,940.097849,31.903226,,73.064516
83669,31/01/2014,0,0,0.344086,1,119.02554,116.866452,290.6,,943.55914,33.964516,,63.967742
83669,28/02/2014,0,0,0.404762,2,103.764736,91.850145,216.4,,942.816667,33.807143,,60125
83669,31/03/2014,0,0,0.709677,3,109.811848,104.627074,239.2,,943.515054,31.780645,,70.266129
83669,30/04/2014,0,0,0.622222,3,100.609991,74.895015,236.6,,944.495556,30.696667,,68.3
83669,31/05/2014,0,0,0.451613,3,99.170767,27.243205,223.4,,945.623656,28.341935,,64.870968
83669,30/06/2014,0,0,0.544444,3,93.498501,9.993623,224.5,,946.961111,28.826667,,63.033333
83669,31/07/2014,0,0,0.526882,3,97.554719,42.868568,221.5,,949.153763,27.067742,,62.145161
83669,31/08/2014,0,0,0.666667,4,101.584396,2.182374,267.4,,947.226882,30.841935,,47.33871
83669,30/09/2014,0,0,0.833333,4,106.981722,66.16238,210.6,,944.756667,32.346667,17.503333,52175
83669,31/10/2014,0,0,0.827957,4,136.35207,36.250982,248.4,,944.104301,33.996774,18.983871,47.491935
83669,30/11/2014,0,0,0.511111,2,127.355945,127.355945,158.8,,941.8,31.596667,19.756667,66.916667
83669,31/12/2014,0,0,0.397849,3,130.30615,130.30615,158.7,,942.560215,31.541935,19.683871,70.927419
83669,31/01/2015,0,0,0.419355,3,156.559039,148.804817,221.6,,943.724731,34.383871,20.780645,63.701613
83669,28/02/2015,0,0,0.345238,2,111.446972,111.446972,174.8,,943.055952,31.153571,19.607143,74.098214
83669,31/03/2015,0,0,0.322581,3,104.215368,104.215368,133.4,,943.682796,29.470968,18.770968,78.741935
83669,30/04/2015,0,0,0.5,3,92.482389,76.788366,226.9,,944.348889,30.223333,17.103333,71875
83669,31/05/2015,0,0,0.55914,2,65.412108,60.587477,180.4,,946.593548,26.964516,14.680645,73.693548
83669,30/06/2015,0,0,0.777778,4,57.962623,33.071547,229.5,,948.894444,27.536667,13.326667,68875
83669,31/07/2015,0,0,0.473118,3,60.477198,21.169055,180.1,,947.707527,27.709677,12.754839,68.459677
83669,31/08/2015,0,0,0.645161,3,78.184031,12.08413,267.6,,947.349462,30.725806,12.393548,51.814516
83669,30/09/2015,0,0,0.522222,3,98.44388,98.44388,180.7,,943.864444,31.646667,16.223333,61.691667
83669,31/10/2015,0,0,0.715054,3,145.688815,99.396629,207.9,,943.625806,34.441935,19.335484,54.5
83669,30/11/2015,0,0,0.411111,2,124.850043,124.850043,164.4,,941.884444,31.746667,18.95,74125
83669,31/12/2015,0,0,0.548387,3,132.932214,132.932214,151.9,,943.546237,31.819355,19.632258,76.104839
83669,31/01/2016,0,0,0.741935,3,130.424463,130.424463,147.1,,941.589247,30.574194,19.280645,77.66129
83669,29/02/2016,0,0,0.390805,2,121.318932,121.318932,168.4,,943.817241,32.672414,19.231034,76.051724
83669,31/03/2016,0,0,0.580645,3,115.383277,115.383277,188.6,,944.609677,31.574194,18.035484,75.604839
83669,30/04/2016,0,0,0.488889,2,98.368767,63.665923,253.3,,944.851111,32.436667,15.383333,63.316667
83669,31/05/2016,0,0,0.655914,3,70.233309,70.233309,194.8,,947.027957,28.045161,12.562963,70.016129
83669,30/06/2016,0,0,0.533333,3,93.474129,93.474129,171.2,,948.645556,25.973333,,71.6
83669,31/07/2016,0,0,0.639785,3,97.643291,62.645976,267,,947.801075,29.064516,,59.209677
83669,31/08/2016,0,0,0.733333,3,101.749053,59.975667,228.1,,946.410753,29.641935,,56.935484
83669,30/09/2016,0,0,0.693333,3,103.915007,22.7458,236.4,,945.373333,32.31,,53.166667
83669,31/10/2016,0,0,1.139785,3,113.021108,56.906344,209.4,,943.002151,32.658065,,62.548387
83669,30/11/2016,0,0,0.788889,4,114.059546,114.059546,166.2,,942.184444,31.253333,,71.791667
83669,31/12/2016,0,0,0.718489,4.11552,120.135533,120.135533,192.8,,942.374194,32.558065,,73.467742
83669,31/01/2017,0,0,0.527957,3,119.02554,119.02554,138.6,,943.170968,30.745161,,76.774194
83669,28/02/2017,0,0,0.702381,3,103.764736,103.764736,239.3,,943.069048,32675,,68.0625
83669,31/03/2017,0,0,0.666667,5,109.811848,109.811848,232.8,,943.552174,31.980645,,68.879032
83669,30/04/2017,0,0,0.811111,3,100.609991,98.029823,199.1,,944.812222,30.24,,71.65
83669,31/05/2017,0,0,0.591398,3,99.170767,89.73337,208.8,,945.736559,28.129032,,73.83871
83669,30/06/2017,0,0,0.755556,3,93.498501,45.420606,227.3,,948.134444,27.236667,,69.7
83669,31/07/2017,0,9,1.075269,3,52.463152,10.702151,266.2,,951.801075,26.574194,10.945161,56.669355
83669,31/08/2017,0,0,1.032258,3,74.634421,25.98418,216.3,,946.556989,29.683871,13.525806,56.258065
83669,30/09/2017,0,0,0.914444,3,112.533973,15.339739,267.7,,946.807778,33.373333,15.93,40.133333
83669,31/10/2017,0,0,0.827957,5,131.181447,91.468368,194,,942.978495,33.125806,18.419355,58.508065
83669,30/11/2017,0,0,0.8,3,113.938317,113.938317,180.2,,941.458889,31.046667,17.626667,68.883333
83669,31/12/2017,0,0,0.698925,2,127.711245,127.711245,165.4,,941.310753,31.287097,17.864516,73.427419
83669,31/01/2018,0,0,0.591398,2,124.015082,124.015082,140,,942.575269,31.370968,18.132258,75.129032
83669,28/02/2018,0,0,0.77381,3,104.842217,104.842217,151,,942.183333,31.221429,17.307143,73.9375
83669,31/03/2018,0,0,0.44086,3,125.18733,125.18733,232,,942.18172,32.796774,18.551613,73.887097
83669,30/04/2018,0,9,0.777778,3,86.652528,67.268858,228.4,,945.663333,30.393333,15.813333,68.2
83669,31/05/2018,0,0,0.655914,3,66.216208,36.824382,227.5,,947.103226,28.93871,11.796774,64.395161
83669,30/06/2018,0,0,0.566667,3,62.428843,28.532912,178.6,,947.728889,28.866667,12.11,66.408333
83669,31/07/2018,0,0,0.462366,3,57.484397,10.690247,256.8,,947.719355,29.63871,9.109677,56.645161
83669,31/08/2018,0,0,0.954839,3.8,65.37473,42.711265,211.9,,947.298925,28.812903,11.141935,61.137097
83669,30/09/2018,0,14,0.944444,3,90.325679,77.263225,185.8,,943.827778,30.9,13.376667,59.491667
83669,31/10/2018,0,0,0.731183,3,110.519205,110.519205,169.1,,942.63871,31.206452,15.716129,70.967742
83669,30/11/2018,0,0,0.855556,3,105.859341,105.859341,133.5,,942.524444,29.95,16.136667,74.553571
83669,31/12/2018,0,0,0.634409,3,130.30615,130.30615,222.5,,942.62043,32.887097,15.496774,68325
83669,31/01/2019,0,0,0.505376,3,141.082406,119.693034,227.1,,944.154839,33.954839,16.332258,68.483871
83669,28/02/2019,0,0,0.666667,3,102.693879,102.693879,151.4,,942.615476,31.978571,15.585714,74.919643
83669,31/03/2019,0,0,0.602151,3,107.550692,107.550692,204.7,,944.095699,31.712903,15.43871,75.927419
83669,30/04/2019,0,0,0.533333,2,89.33168,89.33168,221.2,,943.946667,31.303333,13.736364,74.041667
83669,31/05/2019,0,0,0.483871,3,99.181322,81.11712,208.4,,945.12043,29.535484,,75.145161
83669,30/06/2019,0,0,0.82,3.6,93.511582,38.723937,244.5,,948.575556,28.333333,,66.041667
83669,31/07/2019,0,0,0.870968,5,53.876825,25.946186,240.3,,948.034409,27.8,11.312903,58.322581
83669,31/08/2019,0,0,1.053763,5,73.767995,14.745666,216,,948.513978,29.603226,13.429032,56.685484
83669,30/09/2019,0,0,1.03466,10.2888,,,215.3,,944.874157,33.924138,17.513333,55.267241
83716,31/05/2006,0,14,1.456989,4.1,112.010094,24.9,265.3,4,966.755914,25.909677,14.425806,60.846774
83716,30/06/2006,0,9,2.192222,5.1,111.962589,18.4,233.8,2,967.181111,27.34,15.89,56.5
83716,31/07/2006,0,5,2.021505,4.6,120.642659,30.7,252.2,4,966.608602,28.596774,16.990323,53.75
83716,31/08/2006,0,9,2.116129,8.3,126.827899,14.5,267.1,1,964.853763,30.53871,17.054839,45.145161
83716,30/09/2006,0,14,2.298889,5,124.522283,80,219.3,9,964.305618,28.866667,16.78,57.85
83716,31/10/2006,0,9,2.003226,5,146.772567,102.7,230.3,7,961.337634,31.222581,20.558621,63.177419
83716,30/11/2006,0,9,2.077778,5.8,150.764279,65.7,210,14,960.331111,32.113333,21.072414,60.658333
83716,31/12/2006,0,9,1.865591,4.5,158.900557,158.900557,181.4,14,960.625806,31.096774,21.945161,71.935484
83716,31/01/2007,0,36,1.749462,3.8,154.654428,154.654428,136,23,959.92043,30.329032,22.509677,81.217742
83716,28/02/2007,0,9,1.861905,4.1,136.499714,136.499714,196,14,960.891667,31.196429,22.064286,71.178571
83716,31/03/2007,0,9,1.673118,4.3,146.79498,146.79498,266.7,10,962.378495,32.732258,22.422581,64.580645
83716,30/04/2007,0,9,1.773333,4.3,130.614334,130.614334,239.2,6,963.515556,30.966667,20.806667,65.233333
83716,31/05/2007,0,9,1.929032,5,118.159957,59.390686,225.4,7,965.090323,27.025806,16.26,64.209677
83716,30/06/2007,0,5,1.536364,4.8,114.198823,0.4,253,1,966.166667,28.56,16.775862,56.316667
83716,31/07/2007,0,5,1.915054,5.5,112.069067,112.069067,225.3,6,965.826882,25.967742,14.387097,58.516129
83716,31/08/2007,0,9,2.179348,5,122.829553,101.5,271.9,1,966.047312,29.016129,16.093548,51.427419
83716,30/09/2007,0,9,2.54,5.1,139.170756,13.7,273.2,3,964.742222,33.006667,20.21,42.358333
83716,31/10/2007,0,9,2.088172,5,152.49972,61.3,229.4,7,961.795699,33.464516,20.677419,55.016129
83716,30/11/2007,0,9,2.081111,5,145.203811,145.203811,211.5,12,960.541111,30.57,19.613333,65375
83716,31/12/2007,0,9,1.798925,5.8,158.452762,128.596189,225.8,13,960.227957,31.793548,21.8,64.935484
83716,31/01/2008,0,9,1.847778,4.5,150.898719,150.898719,148.4,22,960.230108,29.980645,21.267742,76.967742
83716,29/02/2008,0,5,1.664368,5.6,138.37754,138.37754,186,13,961.302326,30.703448,21.493103,73.362069
83716,31/03/2008,0,14,1.630435,4.5,138.907263,138.907263,237.4,11,961.825806,30.177419,20.583871,69.806452
83716,30/04/2008,0,14,1.347778,3.5,124.761468,124.761468,206.4,9,961.817778,29.133333,19.506667,70.633333
83716,31/05/2008,0,14,1.525197,3.8,114.391706,114.391706,207.2,7,965.526882,25.670968,16.064516,65.306452
83716,30/06/2008,0,14,1.621111,4.8,107.394817,39.395108,212.1,4,966.515556,26.02,15.26,67.6
83716,31/07/2008,0,9,1.901075,4.1,120.171932,11.365203,266.1,0,967.343011,28.651613,16.73871,49.153226
83716,31/08/2008,0,5,2.290323,5,125.131702,78.187865,255.5,9,964.443478,29.329032,17.619355,55.443548
83716,30/09/2008,0,14,2.168889,5.1,123.526859,23.219802,248.1,5,965.068889,29.106667,15.66,53.158333
83716,31/10/2008,0,9,2.162366,5,146.520648,115.98615,195.9,10,963.270968,31.43871,20.309677,62.451613
83716,30/11/2008,0,14,1.801124,5,147.73542,82.481495,245,8,961.140449,31.273333,19.73,61.383333
83716,31/12/2008,0,14,1.962222,4.1,159.360449,73.736954,255.4,13,959.72043,33.122581,20.874194,57.758065
83716,31/01/2009,0,9,2.131183,4.5,151.329924,151.329924,169.1,18,961.401087,29.729032,20.935484,73.209677
83716,28/02/2009,0,5,1.6,4.5,136.132762,136.132762,183.8,18,960.943373,31.360714,22.089286,74.892857
83716,31/03/2009,0,9,1.473913,3.6,145.636605,134.452232,238,5,961.484946,31.629032,22.141935,65.870968
83716,30/04/2009,0,14,1.690909,4.5,129.163279,59.598927,295.9,2,963.82809,31.083333,19.95,58.508333
83716,31/05/2009,0,5,1.612903,4.1,121.630475,64.123525,228.1,5,964.608602,28.412903,17.790323,66.774194
83716,30/06/2009,0,14,1.632184,4.1,102.578491,48.344575,201.5,9,966.917241,24.172414,13.848276,68.982759
83716,31/07/2009,0,9,1.703226,5.8,112.30775,105.968551,167.4,11,966.135484,25.319355,15.206452,74.241935
83716,31/08/2009,0,5,2.162366,4.8,119.497587,119.497587,229.8,7,965.702151,26.809677,16.522581,62.08871
83716,30/09/2009,0,9,1.855056,5.3,128.795001,128.795001,200.5,11,963.852809,29.168966,18.993103,71.431034
83716,31/10/2009,0,14,2.165591,4.6,141.951325,141.951325,222.7,10,961.791398,29.825806,19.129032,69.120968
83716,30/11/2009,0,5,1.821111,4.6,152.65532,152.65532,205.6,18,959.941111,31.963333,22.756667,72.791667
83716,31/12/2009,0,9,1.790323,7.2,156.799925,156.799925,156.9,19,960.405376,30.596774,21.809677,75.354839
83716,31/01/2010,0,5,1.881818,4.6,152.175096,152.175096,138.7,26,961.712308,30.383333,22.356667,
83716,28/02/2010,0,9,1.578723,3.3,137.918261,137.918261,161.8,14,962.434043,31.659259,22.618519,
83716,31/03/2010,0,9,1.326415,4.5,144.487554,139.081324,193.8,8,962.14,31.2,21.396774,
83716,30/04/2010,0,14,1475,4.1,125.299333,84.187448,245.3,7,965175,29.424138,19.375862,
83716,31/05/2010,0,14,1.473256,4.1,113.446623,47.093568,206,5,965.666667,25.673333,15.956667,
83716,30/06/2010,0,14,1.88481,5.5,110.172964,28.102583,245.7,2,968.015385,26.906897,15.228571,
83716,31/08/2010,0,9,2.073611,5,120.229821,34.97486,225.8,,967.6625,29352,15.24,
83716,30/09/2010,0,9,2.353247,5,130.93566,130.93566,,10,963.941176,30.831034,18.22069,
83716,31/10/2010,0,14,1.809091,4.6,139.158978,134.555302,180.8,13,962.946154,29.492857,18.219231,
83716,30/11/2010,0,14,1.623077,4.1,144.72923,120.560718,188.3,8,960.483333,30.707143,19.334783,
83716,31/12/2010,0,14,1.86375,4.6,152.999856,152.999856,136.4,15,959.373585,31.037931,21.444444,
83716,31/01/2011,0,5,1.334177,3.5,154.26568,154.26568,,14,959875,31.492857,21.926087,
83716,28/02/2011,0,9,1.289474,3.3,134.300752,134.300752,126.9,20,961.857447,30.874074,21.947826,
83716,31/03/2011,0,9,1.918919,4.1,139.510215,135.373745,121.3,12,961.9,28.909677,21.264516,
83716,30/04/2011,0,9,1.547458,3.8,97.587416,89.574958,,8,964.590476,29.195833,19.869565,
83716,31/05/2011,0,14,1.478378,3.8,64.519839,33.902685,,2,966.679167,27.048276,15.682143,
83716,30/06/2011,0,,,,,,,3,,,,
83716,31/07/2011,0,9,1.786301,4.8,65.092387,36.572268,,5,966.284615,27.407407,17.8125,
83716,31/08/2011,0,9,2.042105,5,80.811866,36.914084,205.8,5,965.215385,30.148276,16.133333,
83716,30/09/2011,0,9,1.849315,5,104.13552,19.096758,,4,965.925532,32.114815,17.977273,
83716,31/10/2011,0,9,1.948571,6.3,115.995261,115.995261,,11,961.984314,29.796667,19.36,
83716,30/11/2011,0,5,1.651724,5,127.848707,127.805657,,4,962355,30.747368,19.4,
83716,31/12/2011,0,23,1.568675,3.8,154.280417,154.280417,215.7,7,960.637255,32.541379,21.192308,
83716,31/01/2012,0,9,1.798684,4.3,125.26014,125.26014,,14,961.784906,30.158065,21.1,
83716,29/02/2012,0,5,1.36,3.3,149.268093,149.232814,,9,961.965909,32.796154,22.505263,
83716,31/03/2012,0,9,1.244367,3.08664,,,,5,963326,31.483333,20.930435,
83716,30/04/2012,0,14,1.731948,4.11552,,,,2,964.213333,,20.91875,
83716,31/05/2012,0,14,1.609699,4.11552,66.975895,66.975895,,4,966275,26.293333,17.193333,
83623,31/05/2006,0,0,1.198925,4.5,113.413309,107,,3,957.875269,27.619355,14.519355,59.830645
83623,30/06/2006,0,0,1.972222,6.6,112.962036,6.8,,1,958.957778,28.28,16.206667,53.766667
83623,31/07/2006,0,0,1.797849,5.8,121.424873,0.2,,1,958.709677,29.987097,16.812903,49.120968
83623,31/08/2006,0,0,1.918889,6.6,128.969899,10.1,,2,956.936559,32.290323,17.506452,44.362903
83623,30/09/2006,0,0,2.271111,6.6,127.078217,58.2,,7,956.45,30.52,17.593333,56925
83623,31/10/2006,0,0,2.030108,5.8,145.591296,98.3,,11,953.783871,31.587097,20.866667,64.024194
83623,30/11/2006,0,0,2.017778,5.8,146.171893,139.1,,13,952.618889,32.26,19.691667,63.916667
83623,31/12/2006,0,0,1.3,5,154.402351,154.402351,,19,953.139785,31.006452,21.129032,76.225806
83623,31/01/2007,0,0,1.952688,5.8,150.307382,150.307382,,26,952.91828,29.980645,21.486667,82.370968
83623,28/02/2007,0,0,1.717857,5,135.151933,135.151933,,16,953.055952,31.571429,22.014286,71.830357
83623,31/03/2007,0,0,1.708791,6.6,147.363162,147.363162,,10,954.613978,33.051613,23.156667,61.66129
83623,30/04/2007,0,0,1.477778,5,131.857369,89.936838,,6,955.244444,32.266667,20.944828,61.291667
83623,31/05/2007,0,0,1.801075,6.3,120.287879,92.9,,6,956.772043,28.567742,16.619355,59.717742
83623,30/06/2007,0,0,1.516667,5,115.584073,0,,0,958.223333,29.513333,16.62,51.8
83623,31/07/2007,0,0,1.924731,5,114.256124,64.1,,5,957.762366,27.903226,14.512903,57.548387
83623,31/08/2007,0,0,1.818478,5.8,125.715127,0,,0,957.832258,30.948387,16.551613,43.782258
83623,30/09/2007,0,0,2.195556,6.6,140.32447,0,,0,956.435556,34.333333,20.646667,37.941667
83623,31/10/2007,0,0,1.595604,5.8,154.450351,50.1,101.5,5,953.566667,34.406452,22.325806,51.725806
83623,30/11/2007,0,0,2.218889,6.5,144.192119,74.7,195.1,13,952.297778,31.306667,20.493333,67.433333
83623,31/12/2007,0,0,2.006452,6.6,157.279741,133.6,241.9,14,951.9,32.767742,21.609677,65.459677
83623,31/01/2008,0,0,1.727957,8.3,150.3212,150.3212,150.1,20,952.130108,30.083871,21.367742,79.080645
83623,29/02/2008,0,0,1.563218,5,134.724679,134.724679,167.4,17,953.277011,30.744828,20.924138,78.543103
83623,31/03/2008,0,0,1.312903,4.6,142.186741,142.186741,240.8,12,953.462366,30.83871,20.983871,73.774194
83623,30/04/2008,0,0,1.322222,5,126.030875,126.030875,197.8,8,953.308889,30.006667,20.7,74.816667
83623,31/05/2008,0,0,1.092473,4.5,115.390808,110.982384,209.8,4,956.710753,26.896774,16.183871,66.233871
83623,30/06/2008,0,0,1.437778,5.5,111.833186,1.6,245.3,1,957.843333,28.26,17.590476,62.866667
83623,31/07/2008,0,0,1.852688,5,,,296.9,0,958.774194,30.006452,,40.895161
83623,31/08/2008,0,0,1.85914,5.5,129.424359,36.982253,270.7,5,955.773118,31.593548,18.464516,45.169355
83623,30/09/2008,0,18,2.124444,6.3,126.500448,13.873217,245.7,4,955.892222,31.233333,16.866667,47.741667
83623,31/10/2008,0,0,1.780668,5.65884,148.459036,106.037859,209.8,10,954.587097,32.877419,21.283871,58.064516
83623,30/11/2008,0,0,1.611604,5.5,147.906263,54.267853,238.3,8,952.172222,32.893333,20.3,62025
83623,31/12/2008,0,0,1.710753,5.8,145.921206,145.921206,244.1,15,951.284946,33155,20.587097,66.120968
83623,31/01/2009,0,0,1.897849,5,,,174.8,18,953.090323,,20.935484,72.862903
83623,28/02/2009,0,0,1.42619,6.6,,,187.7,23,952.872619,,21.678571,73.776786
83623,31/03/2009,0,0,1.091398,5.8,,,203.2,17,952.730108,,21.606452,73.629032
83623,30/04/2009,0,0,1.321111,3.3,,,271.2,4,954.885556,,18.956667,65125
83623,31/05/2009,0,0,1.168817,3.3,,,264.3,4,956.023656,,17.722581,64.072581
83623,30/06/2009,0,0,1.374444,5,,,207.8,5,957.744444,,14.613333,64.333333
83623,31/07/2009,0,0,1.323058,5.8,,,217,3,957.180645,,16.187097,63.201613
83623,31/08/2009,0,0,1.83871,6.6,,,238.7,6,956.91828,,17.03871,55.959677
83623,30/09/2009,0,0,,,,,215.5,12,955.38,,19.193333,66.933333
83623,31/10/2009,0,0,,,,,233.7,12,952.748387,,19.258065,68.879032
83623,30/11/2009,0,0,,,,,206.5,17,951.734524,,21.893333,70125
83623,31/12/2009,0,0,,,,,152.7,16,951.648052,,21.374194,78.95
83623,31/01/2010,0,,,,,,169.8,22,953.119355,,21.245161,75.008065
83623,28/02/2010,0,,,,139.756972,125.697983,203.3,12,953.07619,,22.021429,69.892857
83623,31/03/2010,0,,,,,,236.6,12,952.589247,,21.396774,71.282258
83623,30/04/2010,0,,,,,,250.5,5,955.47,,18.643333,64.258333
83623,31/05/2010,0,,,,,,253.8,3,955.913978,,15.474194,60.629032
83623,30/06/2010,0,,,,,,265.1,2,959165,,,
83623,31/07/2010,0,,,,,,280.2,2,958.166667,,,
83623,31/08/2010,0,,,,,,293.7,0,957.556757,,15.703226,
83623,30/09/2010,0,,,,,,196.6,6,954.461364,,,
83623,31/10/2010,0,,,,,,240.3,8,952.765217,,,
83623,30/11/2010,0,,,,,,268.1,5,951.144444,,,
83623,31/12/2010,0,,,,,,213.6,13,950.144706,,,
83623,31/01/2011,0,,,,,,217.8,20,951.311594,,,
83623,28/02/2011,0,,,,,,183.2,13,952.720238,,,
83623,31/03/2011,0,,,,,,120.6,22,952.106452,,,
83623,30/04/2011,0,,,,115.59618,91.973309,219.1,4,954.394382,,,
83623,31/05/2011,0,,,,114.255999,36.453883,,1,956.235484,,,
83623,30/06/2011,0,,,,107.892245,43.408961,252.7,2,957.558571,,,
83623,31/07/2011,0,,,,112.50589,4.973297,254.2,0,956.744086,,,
83623,31/08/2011,0,,,,116.870802,19.302906,260.8,2,956.132258,,,
83623,30/09/2011,0,,,,118.97882,8.794465,264.9,2,956.134444,,,
